traced_nodes,nl,trial,Task,Locale,Locations,Events,Open (s),Setup (s),EnterCB (s),LeaveCB (s),MetricCB (s),libOTF2 (s),WriteCG (s),WriteMet (s),Total (s)
384,128,1,7,9,5,28846614,0.000665,0.020711,14.64899,13.677571,0.000142,7.918695,243.698016,5.243895,285.208713
384,128,1,8,9,5,29253087,0.001073,0.018977,12.664698,12.106493,0.000144,6.725248,222.000463,9.792856,263.309986
384,128,1,9,9,5,28852152,0.000816,0.015259,12.549542,12.165616,0.000137,6.977614,212.827739,11.118834,255.655595
384,128,1,10,9,5,28843822,0.000674,0.030252,13.308965,12.648412,0.000145,7.714771,245.161428,4.618022,283.482705
384,128,1,11,9,5,28867584,0.000765,0.024317,14.530321,14.138679,0.000154,8.65655,197.688781,2.620445,237.660051
384,128,1,12,9,5,28915434,0.000801,0.023634,12.647184,11.998917,0.000139,7.633784,252.272415,4.583545,289.160452
384,128,1,13,9,5,28844057,0.000637,0.021583,13.014625,12.513023,0.000138,7.223415,246.210571,6.281733,285.265757
384,128,1,14,9,5,29121366,0.000749,0.018596,14.222967,13.60677,0.000151,7.510606,216.985531,8.086992,260.4324
384,128,1,15,9,5,29076663,0.000798,0.02439,15.261314,14.311767,0.000148,8.286302,248.256056,4.065796,290.206609
384,128,1,16,9,5,28848594,0.000548,0.020842,12.445088,11.886434,0.000143,6.632344,222.120094,10.288332,263.393888
384,128,1,17,9,5,28911528,0.000815,0.037919,12.388002,11.947741,0.000137,7.059549,225.529701,14.502817,271.466715
384,128,1,18,9,5,28851041,0.000312,0.025126,13.411263,12.704491,0.000147,7.819857,244.247115,7.063441,285.271786
384,128,1,19,9,5,28856989,0.000812,0.020477,14.669473,13.787473,0.000164,8.586071,220.684149,15.550437,273.299088
384,128,1,20,9,5,28833566,0.000817,0.021273,12.760278,11.91698,0.00014,7.455121,195.475106,25.285587,252.915336
384,128,1,21,9,5,28954368,0.000784,0.025393,12.558015,12.018228,0.000141,7.257354,208.288817,9.717873,249.866634
384,128,1,22,9,5,28981524,0.000248,0.030537,20.560523,20.991438,0.000209,11.479094,198.207227,17.521366,268.790674
384,128,1,23,9,5,28943137,0.000348,0.020052,19.597826,18.305208,0.000164,10.739663,153.623551,55.762832,258.049677
384,128,1,0,10,5,29044692,0.000168,0.061502,12.681457,12.20088,0.000132,6.956806,240.310479,8.995449,281.206907
384,128,1,1,10,5,28947199,0.000102,0.074946,13.043742,12.079216,0.000144,7.191822,216.978364,12.638645,262.007009
384,128,1,2,10,5,29208544,0.001037,0.072738,12.887187,12.145945,0.000134,7.619134,221.254272,8.332425,262.313656
384,128,1,3,10,5,28877089,0.001288,0.050743,12.902461,12.254348,0.000136,7.544863,225.136258,11.295341,269.185468
384,128,1,4,10,5,28816852,0.001289,0.039953,12.794513,12.143307,0.000137,7.673013,229.76357,6.602584,269.0184
384,128,1,5,10,5,28853069,0.000791,0.101756,12.8685,12.085116,0.000138,7.465073,232.365579,9.593573,274.480555
384,128,1,6,10,5,28852029,0.000629,0.044099,12.808196,12.087569,0.000136,6.908401,250.702503,4.006065,286.557629
384,128,1,7,10,5,29042399,0.001424,0.067828,12.697356,12.001807,0.000137,6.895238,238.518063,10.46818,280.65007
384,128,1,8,10,5,28818106,0.000744,0.043206,13.254916,12.144536,0.000141,6.926982,222.676282,11.425676,266.472523
384,128,1,9,10,5,28984807,0.000596,0.117756,13.150865,12.1191,0.000139,7.224726,157.323324,3.075115,193.011651
384,128,1,10,10,48,75011694,0.000369,0.529125,13.06513,12.680502,89.454014,32.566454,104.224056,14.766129,267.285815
384,128,1,11,10,5,28856675,0.000106,0.036361,13.290744,12.663911,0.000134,7.471036,238.205885,7.129459,278.797666
384,128,1,12,10,5,29142904,0.00011,0.070315,13.006348,12.354631,0.000136,7.675775,226.536651,12.201435,271.845431
384,128,1,13,10,5,28845001,0.000807,0.042462,13.687158,12.968644,0.000142,8.111683,242.870898,5.186931,282.868761
384,128,1,14,10,5,29189349,0.000638,0.058972,15.089875,14.157132,0.000156,8.091674,190.180907,5.139795,232.719183
384,128,1,15,10,5,29001420,0.000698,0.072035,12.983696,12.34516,0.00014,6.942959,245.348964,5.683019,283.376705
384,128,1,16,10,5,28948886,9.4e-05,0.155563,12.894546,12.108693,0.000136,7.098506,230.768093,13.176728,276.202395
384,128,1,17,10,5,28822217,0.000749,0.100564,14.457708,13.033165,0.000149,8.000006,226.014773,13.855725,275.462873
384,128,1,18,10,5,28851702,0.00168,0.076138,15.157155,14.359459,0.000154,8.732803,243.261768,3.80554,285.394729
384,128,1,19,10,5,28960603,0.000333,0.063329,13.115931,12.321536,0.000146,7.757441,212.214332,13.068307,258.541387
384,128,1,20,10,5,28857237,0.001072,0.06728,13.12636,12.394359,0.000139,7.4371,229.381738,6.833206,269.241286
384,128,1,21,10,5,28852662,0.000102,0.079186,19.761228,18.996045,0.000194,14.377012,200.39686,12.318426,265.929086
384,128,1,22,10,5,29136913,0.000829,0.094296,22.334837,20.884949,0.00017,10.332039,152.077475,10.509275,216.233902
384,128,1,23,10,5,28828241,0.00084,0.043166,12.651278,11.97843,0.000137,6.849495,224.40421,11.094825,267.022438
384,128,1,0,11,5,28984269,0.019921,0.194159,12.953784,12.34026,0.000146,6.677037,159.180244,29.403085,220.768667
384,128,1,1,11,5,29230152,0.033322,0.149097,12.841916,12.097809,0.00014,6.95755,226.225387,12.012028,270.317285
384,128,1,2,11,5,28871197,0.019931,0.177748,12.539433,12.034708,0.000139,6.771042,222.165609,10.544413,264.253055
384,128,1,3,11,48,75334962,0.019886,0.700763,13.010896,12.265063,88.723916,34.613653,90.942139,16.386502,256.662853
384,128,1,4,11,5,28866211,0.019942,0.144023,13.612357,13.180013,0.000135,6.949284,209.588276,11.908652,255.402714
384,128,1,5,11,48,75499496,0.019897,0.339785,13.059075,12.589818,89.849583,32.793422,71.91542,6.251884,226.818919
384,128,1,6,11,5,28963935,0.019369,0.141574,12.732542,12.232946,0.000139,6.689933,190.183428,29.892784,251.892743
384,128,1,7,11,5,28862555,0.019933,0.185951,12.540488,11.804292,0.000141,6.673482,225.262802,11.368805,267.855955
384,128,1,8,11,6,29026315,0.019356,0.17214,12.988693,12.19641,0.000138,6.984183,236.317442,11.436602,280.114989
384,128,1,9,11,5,29086779,0.019376,0.131045,12.583871,12.053131,0.000142,7.099108,240.073149,9.264921,281.224771
384,128,1,10,11,5,29257719,0.019957,0.201502,12.854496,12.324848,0.000141,7.332643,223.754494,13.193393,269.681503
384,128,1,11,11,49,74985796,0.01983,0.505538,12.783821,12.148591,88.631842,33.159083,106.2825,8.713578,262.244814
384,128,1,12,11,5,28968073,0.01962,0.19468,12.934318,12.40248,0.000138,7.487745,235.073428,8.129181,276.24162
384,128,1,13,11,5,29122372,0.019913,0.168562,12.674878,12.144939,0.000137,7.365651,228.282703,13.002715,273.659531
384,128,1,14,11,5,28847338,0.019373,0.163246,12.624484,12.066003,0.000141,6.63871,247.148131,5.635539,284.295656
384,128,1,15,11,5,29197159,0.019403,0.134384,12.577013,12.010735,0.000138,6.726663,226.119657,11.337312,268.925345
384,128,1,16,11,48,75405747,0.019366,0.566782,12.74702,12.119848,88.236047,32.858163,107.304947,18.882727,272.734935
384,128,1,17,11,5,29088969,0.019931,0.140259,12.917727,12.227401,0.000139,8.433166,211.455837,15.121851,260.316342
384,128,1,18,11,5,28838269,0.019964,0.160069,14.234675,13.602657,0.000147,7.805007,225.770945,11.989876,273.583369
384,128,1,19,11,5,28978738,0.01991,0.148111,15.819342,15.032975,0.00015,8.685636,155.925857,46.025326,241.657341
384,128,1,20,11,5,28826964,0.019803,0.167692,12.864889,12.19562,0.000137,7.400982,210.356993,13.554004,256.560148
384,128,1,21,11,5,29208994,0.019746,0.169448,12.824879,12.231176,0.000137,7.403604,165.402907,0.9885,199.040431
384,128,1,22,11,5,28820514,0.019636,0.167869,13.622936,12.897791,0.000143,7.673811,237.257694,10.298555,281.938468
384,128,1,23,11,5,28930531,0.019882,0.190538,14.773254,13.896173,0.000147,8.027707,206.433526,13.26852,256.609777
384,128,1,0,12,5,29098721,0.023434,0.13669,12.970169,12.455389,0.000141,6.914691,223.60628,11.556015,267.662839
384,128,1,1,12,5,28934129,0.006735,0.135621,12.718774,11.9673,0.000136,8.654392,161.64643,2.891352,198.020768
384,128,1,2,12,5,28816868,0.001282,0.151652,13.814997,12.798709,0.000139,7.391982,243.321513,6.367178,283.847481
384,128,1,3,12,5,29201194,0.039041,0.10494,12.845193,12.23611,0.000139,7.383581,227.394098,10.300968,270.304097
384,128,1,4,12,5,28855718,0.007116,0.154912,13.224412,12.126386,0.000142,7.170509,227.011641,10.194794,269.889944
384,128,1,5,12,5,28850228,0.006258,0.087146,12.644592,12.05995,0.000141,7.32933,217.777767,12.686091,262.591305
384,128,1,6,12,5,28901450,0.001636,0.141045,12.710723,12.100641,0.000136,6.522605,188.08786,8.958829,228.523506
384,128,1,7,12,5,28778131,0.002113,0.1767,12.329301,11.712213,0.000138,6.490247,218.812029,12.8966,262.419398
384,128,1,8,12,5,28830324,0.006244,0.093564,12.534272,11.946147,0.000138,6.595165,156.937402,42.083347,230.196308
384,128,1,9,12,5,28952109,0.006723,0.094287,12.483877,11.864633,0.000145,6.893771,236.71616,10.272512,278.332147
384,128,1,10,12,6,28910830,0.00711,0.172078,12.572143,12.000252,0.00014,6.656735,245.548176,6.142023,283.098683
384,128,1,11,12,48,74962144,0.005995,0.518911,12.557649,11.949512,95.423997,33.200713,125.982866,6.435543,286.07522
384,128,1,12,12,49,75205566,0.00626,0.496693,12.73059,12.119189,93.974093,32.705607,103.516491,12.867462,268.416418
384,128,1,13,12,5,28845249,0.005875,0.157935,12.435816,11.882835,0.000149,7.230994,225.629679,9.276447,266.61976
384,128,1,14,12,5,29017309,0.006447,0.094716,12.994955,12.287339,0.000134,6.847539,213.326067,11.565158,257.122386
384,128,1,15,12,49,74800616,0.006335,0.484946,12.958981,12.450237,95.978719,33.851163,98.883889,14.767851,269.382156
384,128,1,16,12,5,28915865,0.007257,0.093654,14.035905,13.24263,0.000139,7.28926,229.182142,11.55051,275.401529
384,128,1,17,12,5,28964355,0.006743,0.154759,14.905021,14.023145,0.000154,8.169035,228.275087,7.947174,273.481152
384,128,1,18,12,48,75232566,0.040039,0.460865,13.088184,12.147863,94.588113,33.343467,94.745047,15.780262,264.193875
384,128,1,19,12,5,29014590,0.005512,0.093894,12.963436,12.399593,0.000139,7.11886,226.049658,13.456215,272.087341
384,128,1,20,12,5,28954713,0.006402,0.175529,13.514155,12.830088,0.00015,7.638915,247.061323,4.962265,286.188861
384,128,1,21,12,5,29073621,0.006405,0.08992,15.354971,14.170476,0.00014,9.298153,206.584617,10.840239,256.344954
384,128,1,22,12,5,28961015,0.006393,0.12981,12.719626,12.039985,0.00014,6.644564,223.071504,12.351547,266.963606
384,128,1,23,12,5,28840666,0.012509,0.076306,12.556903,11.787023,0.000142,6.537641,247.51094,6.703924,285.185419
384,128,1,0,13,48,75418637,0.001065,0.709232,13.902011,13.053372,93.043266,33.371673,77.796318,17.85201,249.728982
384,128,1,1,13,5,28848936,0.001111,0.016923,12.613509,12.324637,0.000139,6.971408,236.624696,13.136685,281.689142
384,128,1,2,13,5,29177123,0.001244,0.097793,13.357691,12.563395,0.000134,7.357182,226.702748,8.64306,268.723281
384,128,1,3,13,5,28888187,0.000986,0.097039,13.004954,12.763278,0.000138,10.660436,240.658685,3.190346,280.375897
384,128,1,4,13,5,28906886,0.000709,0.01732,13.593141,12.772674,0.000139,6.930571,224.816327,12.551013,270.68193
384,128,1,5,13,48,75238235,0.000333,0.337742,12.600464,12.619986,92.67771,34.67788,106.609606,15.952409,275.47616
384,128,1,6,13,48,75123086,0.001123,0.33321,12.688864,12.310744,91.998291,33.014394,104.034192,13.377083,267.757936
384,128,1,7,13,5,28976928,0.000719,0.125421,12.483725,12.171603,0.000139,6.661412,215.360308,11.164059,257.967427
384,128,1,8,13,5,28874531,0.000723,0.01437,12.52241,12.186048,0.000141,6.709346,224.461392,8.968325,264.862823
384,128,1,9,13,5,29094470,0.000583,0.073931,12.541366,12.203487,0.000138,7.159402,217.112028,13.085175,262.176142
384,128,1,10,13,5,28869370,0.000721,0.037905,12.925365,12.237864,0.000135,10.552902,222.37796,10.016581,268.14947
384,128,1,11,13,5,28879893,0.000705,0.249842,13.417001,13.36699,0.000139,7.536605,221.809344,12.545242,268.925902
384,128,1,12,13,5,29210151,0.00094,0.089479,12.883815,12.528809,0.00014,7.582605,232.12885,12.171865,277.386534
384,128,1,13,13,5,29084326,0.00066,0.158831,12.857144,12.50926,0.000136,7.469831,192.934802,19.417881,245.348576
384,128,1,14,13,5,28913267,0.000702,0.099098,12.5951,12.346814,0.000142,6.762473,224.777903,11.184239,267.766505
384,128,1,15,13,5,28976167,0.000208,0.152741,12.902089,12.661759,0.000141,6.814068,205.847777,20.752425,259.131238
384,128,1,16,13,5,28838857,8.9e-05,0.089676,12.605798,12.092961,0.000139,6.982623,240.922123,10.533732,283.227178
384,128,1,17,13,5,28864100,0.001543,0.092416,19.182001,18.802567,0.000189,13.392811,205.101513,10.87182,267.444894
384,128,1,18,13,5,28849752,9.2e-05,0.129239,21.595694,20.223818,0.000171,10.196732,225.828121,6.354301,284.328202
384,128,1,19,13,5,28848353,0.000772,0.08865,13.150796,12.720969,0.000139,7.617261,239.1771,9.126816,281.882534
384,128,1,20,13,5,28982467,0.000622,0.113756,13.357844,13.14573,0.00014,7.53352,198.102826,6.116054,238.370522
384,128,1,21,13,5,28812522,0.000447,0.056738,13.478986,13.042317,0.000143,7.824938,186.948343,40.412638,261.764584
384,128,1,22,13,5,29211195,0.001049,0.06524,14.967772,14.398182,0.000143,8.041965,198.020484,6.013137,241.508002
384,128,1,23,13,5,28865744,0.000698,0.058501,12.520237,12.225441,0.00014,6.64782,233.733243,13.757039,278.943157
384,128,1,0,14,5,28847717,0.04147,0.132743,12.792999,11.951173,0.000135,6.904823,241.108763,10.201359,283.1335
384,128,1,1,14,48,75310016,0.00141,0.77797,14.5351,13.974171,92.137,32.751538,102.545634,14.182095,270.904953
384,128,1,2,14,5,28953667,0.001328,0.077553,13.065979,12.367978,0.000138,7.603906,233.7875,9.188897,276.09331
384,128,1,3,14,5,28855034,0.000977,0.080232,13.337745,12.556138,0.000137,7.57,222.049363,13.877813,269.472434
384,128,1,4,14,5,28818136,0.001158,0.171557,12.73309,12.041842,0.000134,7.293078,194.204954,22.551756,248.997601
384,128,1,5,14,49,75447685,0.041151,0.644013,14.361456,13.443355,98.347548,36.15796,109.800803,10.611997,283.408319
384,128,1,6,14,48,74986613,0.041437,0.628975,15.84921,15.110228,109.797348,45.111577,11.439184,5.271794,203.249791
384,128,1,7,14,5,28781143,0.004881,0.167334,12.373602,11.726837,0.000153,6.634469,209.634432,11.106826,251.648593
384,128,1,8,14,5,29010966,0.001152,0.0739,12.555619,11.930839,0.000137,6.664232,214.350314,13.96955,259.545773
384,128,1,9,14,48,74607920,0.001931,0.709786,13.757715,13.028244,95.447477,35.513571,117.634638,7.143726,283.237122
384,128,1,10,14,48,75233010,0.000915,0.367977,14.703667,13.72919,102.944247,37.307916,98.649893,12.774561,280.478401
384,128,1,11,14,5,28946921,0.000564,0.073384,12.969511,12.204335,0.000139,9.832258,229.553627,12.012522,276.646373
384,128,1,12,14,5,29170672,0.001023,0.226873,13.494773,13.015795,0.00014,7.537169,202.353001,10.637036,247.265846
384,128,1,13,14,5,28844520,0.001083,0.075937,13.837996,12.936208,0.000145,7.941968,194.250159,9.002135,238.045661
384,128,1,14,14,5,28979921,0.001107,0.077237,14.866972,13.907055,0.000146,7.963659,216.044621,14.95831,267.81914
384,128,1,15,14,5,28923342,0.001956,0.214988,12.893537,11.762252,0.000138,6.618481,250.307511,7.017898,288.816789
384,128,1,16,14,5,28915358,0.00112,0.081812,12.561722,11.917723,0.000144,6.670865,223.248612,11.238708,265.720741
384,128,1,17,14,5,29183712,0.041103,0.135198,15.143587,14.171828,0.000153,8.00302,207.523083,8.420024,253.438027
384,128,1,18,14,48,75324925,0.00103,0.587203,13.281895,12.519377,96.722011,35.82668,125.400328,2.851242,287.1898
384,128,1,19,14,5,28832001,0.041161,0.131648,13.029627,12.421592,0.000138,6.768203,208.476858,16.234838,257.104097
384,128,1,20,14,49,75329539,0.000713,0.502311,13.263699,12.419159,93.700318,33.976738,123.529115,8.306708,285.698795
384,128,1,21,14,5,29049008,0.001142,0.131586,13.973376,13.024643,0.00014,7.792261,161.26837,34.230195,230.421745
384,128,1,22,14,5,28856956,0.004342,0.07072,14.767672,13.869949,0.000138,7.901716,228.820644,10.33614,275.77135
384,128,1,23,14,5,28967708,0.001141,0.078509,12.949552,12.320849,0.000136,6.688361,194.659775,18.116462,244.81483
384,128,1,0,15,5,28946135,0.004898,0.127468,13.220613,12.397077,0.000138,6.814706,237.809396,11.507892,281.88222
384,128,1,1,15,5,28854467,0.004985,0.109782,12.673433,11.973701,0.000138,7.143966,183.628533,6.112922,221.647526
384,128,1,2,15,5,28853956,0.004974,0.124097,13.281071,12.175412,0.00013,7.659853,242.494381,6.516859,282.256815
384,128,1,3,15,5,28848995,0.004975,0.131922,13.248803,12.308281,0.000143,7.438205,227.220606,12.246999,272.599968
384,128,1,4,15,5,28851595,0.004513,0.166238,13.060959,12.320314,0.000145,7.446329,211.932104,11.508886,256.43953
384,128,1,5,15,5,29132341,0.00453,0.112385,13.379822,12.662063,0.000136,7.530272,215.35951,11.331048,260.379796
384,128,1,6,15,5,28889209,0.004498,0.129085,13.290311,12.616016,0.000139,6.840404,229.354144,12.899412,275.134043
384,128,1,7,15,5,28857164,0.004513,0.130939,12.995351,12.23828,0.000136,6.740709,233.76999,14.836858,280.71681
384,128,1,8,15,5,28836429,0.00453,0.083332,13.586281,12.684308,0.000138,6.997824,200.532579,7.737699,241.626725
384,128,1,9,15,5,29087271,0.004532,0.121417,12.857928,12.149282,0.000134,7.104567,214.780757,10.529348,257.548005
384,128,1,10,15,5,28789206,0.004528,0.179326,12.805444,12.068658,0.000143,7.423392,227.964984,12.308531,272.755042
384,128,1,11,15,5,29175166,0.004521,0.111649,13.907524,12.924422,0.00014,8.093525,244.87508,6.292711,286.209609
384,128,1,12,15,5,28850757,0.004524,0.116379,15.408043,14.614196,0.000147,8.270508,226.650756,13.220146,278.284738
384,128,1,13,15,5,28877983,0.004537,0.130621,13.737216,12.609227,0.00014,7.099628,235.117006,13.355438,282.053843
384,128,1,14,15,48,75436773,0.004487,0.506538,13.605759,12.791417,92.449046,33.604559,106.688583,17.437493,277.087918
384,128,1,15,15,5,28970781,0.004507,0.081055,14.439707,13.366382,0.000149,7.611859,246.969626,2.184994,284.658313
384,128,1,16,15,5,28850113,0.004535,0.125668,14.9268,13.94812,0.000137,7.949942,233.201971,10.510773,280.667979
384,128,1,17,15,5,28996514,0.003597,0.127699,13.097481,12.411342,0.000136,7.088632,245.815213,6.427133,284.97127
384,128,1,18,15,5,28831129,0.004284,0.172531,12.905864,12.197302,0.000136,7.568808,223.608847,17.77878,274.236587
384,128,1,19,15,5,28967441,0.004478,0.131964,14.209156,13.282821,0.000139,7.940238,240.869377,7.793178,284.231385
384,128,1,20,15,5,28845171,0.004674,0.175699,14.962837,13.999716,0.000146,8.442304,223.805271,14.583715,275.974393
384,128,1,21,15,5,28960475,0.004518,0.162019,13.064186,12.271577,0.000137,10.078189,212.896031,10.144705,258.621396
384,128,1,22,15,5,28867806,0.004454,0.169691,13.874828,13.202977,0.000137,6.76931,226.612709,9.153067,269.787204
384,128,1,23,15,5,28952919,0.00446,0.112395,13.041735,12.167561,0.000139,6.861047,227.488025,12.049077,271.724472
384,128,1,0,16,48,75211037,0.011536,0.578426,12.886696,12.24921,91.62312,32.897179,123.499267,9.134809,282.880281
384,128,1,1,16,48,74999199,0.011524,0.431433,12.806843,12.123318,91.971899,32.618728,94.617942,13.030893,257.612616
384,128,1,2,16,5,28900565,0.011342,0.138184,12.73401,11.963218,0.000139,7.687668,222.248914,10.204311,264.987818
384,128,1,3,16,5,28825487,0.011321,0.160676,12.813082,12.235101,0.000142,7.422828,214.896613,11.967478,259.507275
384,128,1,4,16,5,28793245,0.011511,0.136135,12.552481,11.919021,0.000139,10.721225,235.889488,9.6678,280.897834
384,128,1,5,16,5,28844031,0.011377,0.1265,13.589543,13.023426,0.00014,7.459935,210.410174,13.455151,258.076282
384,128,1,6,16,5,29019788,0.046543,0.102052,13.275997,12.429074,0.000143,6.772036,217.09264,9.439454,259.157969
384,128,1,7,16,5,28811050,0.0116,0.150056,12.476535,11.842039,0.000136,6.629879,217.294116,11.648989,260.053409
384,128,1,8,16,5,28828486,0.011582,0.131081,12.639094,12.030766,0.00014,6.631198,191.116069,23.907979,246.46794
384,128,1,9,16,5,28836007,0.011492,0.130239,12.406371,11.820639,0.000135,6.928139,240.762798,11.939234,283.999079
384,128,1,10,16,5,29018855,0.011461,0.080881,12.674067,12.041858,0.00014,7.421477,238.330935,7.266059,277.826907
384,128,1,11,16,5,28823232,0.011454,0.215362,12.660984,12.017548,0.000142,10.282853,245.41998,5.088674,285.697027
384,128,1,12,16,5,29089314,0.011566,0.137641,13.53647,13.06314,0.000136,7.138817,246.721027,5.436117,286.044943
384,128,1,13,16,5,29002424,0.011221,0.088503,14.490477,13.086761,0.000145,8.026707,213.858317,9.21351,258.775671
