traced_nodes,nl,trial,timestamp,strategy,numLocales,tracePath,totalTime,throughput,source_run
32,2,5,2026-07-17T22-23-12.835113,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,286.168443,8364702,run_20260717_203803_save
32,4,1,2026-07-17T22-27-03.728666,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,188.534787,12696404,run_20260717_203803_save
32,4,2,2026-07-17T22-30-35.174721,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,173.654588,13784339,run_20260717_203803_save
32,4,3,2026-07-17T22-34-05.110467,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,172.962292,13839512,run_20260717_203803_save
32,4,4,2026-07-17T22-37-37.972369,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,173.126389,13826395,run_20260717_203803_save
32,4,5,2026-07-17T22-41-11.546019,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,174.957067,13681721,run_20260717_203803_save
32,8,1,2026-07-17T22-43-38.296954,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,102.849619,23273920,run_20260717_203803_save
32,8,2,2026-07-17T22-46-01.097866,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,105.745225,22636614,run_20260717_203803_save
32,8,3,2026-07-17T22-48-34.992794,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,117.025438,20454645,run_20260717_203803_save
32,8,4,2026-07-17T22-50-58.973183,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,106.934554,22384849,run_20260717_203803_save
32,8,5,2026-07-17T22-53-27.927825,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,112.203684,21333647,run_20260717_203803_save
32,16,1,2026-07-17T22-55-45.264701,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,94.60925,25301055,run_20260717_203803_save
32,16,2,2026-07-17T22-57-54.381220,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,91.216294,26242173,run_20260717_203803_save
32,16,3,2026-07-17T23-00-06.335090,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,94.090406,25440573,run_20260717_203803_save
32,16,4,2026-07-17T23-02-16.691772,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,92.09555,25991634,run_20260717_203803_save
32,16,5,2026-07-17T23-04-41.552225,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,106.26462,22525971,run_20260717_203803_save
32,32,1,2026-07-17T23-06-44.003765,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,77.77462,30777570,run_20260717_203803_save
32,32,2,2026-07-17T23-08-34.173210,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,72.722472,32915737,run_20260717_203803_save
32,32,3,2026-07-17T23-10-25.365301,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,73.249456,32678929,run_20260717_203803_save
32,32,4,2026-07-17T23-12-21.476501,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,78.078775,30657676,run_20260717_203803_save
32,32,5,2026-07-17T23-14-20.297864,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,80.305603,29807556,run_20260717_203803_save
32,64,1,2026-07-17T23-16-10.636260,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,64.294654,37230371,run_20260717_203803_save
32,64,2,2026-07-17T23-17-55.667981,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,65.460017,36567571,run_20260717_203803_save
32,64,3,2026-07-17T23-19-38.726422,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,63.143723,37908975,run_20260717_203803_save
32,64,4,2026-07-17T23-21-24.605281,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,64.977684,36839014,run_20260717_203803_save
32,64,5,2026-07-17T23-23-08.621462,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-32-node-single-HPL-run/traces.otf2,63.497775,37697601,run_20260717_203803_save
128,16,1,2026-07-17T23-31-12.412678,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,440.571595,46839804,run_20260717_203803_save
128,16,2,2026-07-17T23-39-24.417846,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,446.987923,46167438,run_20260717_203803_save
128,16,3,2026-07-17T23-48-30.648847,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,502.106014,41099462,run_20260717_203803_save
128,16,4,2026-07-17T23-56-37.588066,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,441.635348,46726982,run_20260717_203803_save
128,16,5,2026-07-18T00-04-40.088458,locgroup_dist_block,16,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,438.243239,47088661,run_20260717_203803_save
128,32,1,2026-07-18T00-10-30.855187,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,297.043865,69472188,run_20260717_203803_save
128,32,2,2026-07-18T00-16-35.232676,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,318.258495,64841277,run_20260717_203803_save
128,32,3,2026-07-18T00-22-22.213137,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,301.947363,68343988,run_20260717_203803_save
128,32,4,2026-07-18T00-28-14.072621,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,307.81572,67041044,run_20260717_203803_save
128,32,5,2026-07-18T00-33-35.623919,locgroup_dist_block,32,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,276.133064,74733126,run_20260717_203803_save
128,64,1,2026-07-18T00-38-29.130544,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,239.147386,86291084,run_20260717_203803_save
128,64,2,2026-07-18T00-43-37.499777,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,261.910083,78791495,run_20260717_203803_save
128,64,3,2026-07-18T00-48-15.877602,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,232.136771,88897106,run_20260717_203803_save
128,64,4,2026-07-18T00-52-52.462542,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,231.175373,89266806,run_20260717_203803_save
128,64,5,2026-07-18T00-58-01.413374,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,262.609683,78581593,run_20260717_203803_save
128,128,1,2026-07-18T01-02-38.974173,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,222.988934,92543996,run_20260717_203803_save
128,128,2,2026-07-18T01-07-05.709008,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,218.254275,94551583,run_20260717_203803_save
128,128,3,2026-07-18T01-11-31.755870,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,218.537199,94429174,run_20260717_203803_save
128,128,4,2026-07-18T01-15-58.033361,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,218.84732,94295361,run_20260717_203803_save
128,128,5,2026-07-18T01-20-25.736934,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-128-node-single-HPL-run/traces.otf2,220.537066,93572874,run_20260717_203803_save
384,64,1,2026-07-18T01-32-04.304903,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,648.996208,164415168,run_20260717_203803_save
384,64,2,2026-07-18T01-44-22.409672,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,689.473239,154762817,run_20260717_203803_save
384,64,3,2026-07-18T01-56-25.092961,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,672.49959,158668975,run_20260717_203803_save
384,64,4,2026-07-18T02-08-35.393771,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,680.132607,156888259,run_20260717_203803_save
384,64,5,2026-07-18T02-20-21.018931,locgroup_dist_block,64,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,654.559028,163017873,run_20260717_203803_save
384,128,1,2026-07-18T02-29-37.045229,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,491.061987,217293994,run_20260717_203803_save
384,128,2,2026-07-18T02-38-22.793648,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,473.5908,225310163,run_20260717_203803_save
384,128,3,2026-07-18T02-47-33.566114,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,496.36769,214971326,run_20260717_203803_save
384,128,4,2026-07-18T02-56-43.394897,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,498.014029,214260672,run_20260717_203803_save
384,128,5,2026-07-18T03-05-58.912261,locgroup_dist_block,128,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,504.992568,211299784,run_20260717_203803_save
384,256,1,2026-07-18T03-15-10.070312,locgroup_dist_block,256,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,488.703876,218342488,run_20260717_203803_save
384,256,2,2026-07-18T03-23-19.728370,locgroup_dist_block,256,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,434.822921,245398334,run_20260717_203803_save
384,256,3,2026-07-18T03-31-17.085168,locgroup_dist_block,256,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,425.501217,250774419,run_20260717_203803_save
384,256,4,2026-07-18T03-40-08.259215,locgroup_dist_block,256,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,479.097563,222720441,run_20260717_203803_save
384,256,5,2026-07-18T03-48-44.129544,locgroup_dist_block,256,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-384-node-single-HPL-run/traces.otf2,463.639469,230146110,run_20260717_203803_save
